url,zpid,date,event,posting_is_rental,price,price_change_rate,price_per_squarefoot,source,source_image
https://www.zillow.com/homedetails/2928-Baer-St-Houston-TX-77020/97628161_zpid/,97628161,2024-06-16T00:00:00.000Z,Listed for rent,TRUE,2350,0.25333333333333335,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1117-Malone-St-Houston-TX-77007/62590566_zpid/,62590566,2024-06-20T00:00:00.000Z,Price change,TRUE,2800,-0.034482759,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1017-Nadine-St-Houston-TX-77009/27783322_zpid/,27783322,2024-05-29T00:00:00.000Z,Listed for rent,TRUE,3250,0.083333333,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1017-Nadine-St-Houston-TX-77009/27783322_zpid/,27783322,2023-05-04T00:00:00.000Z,Price change,TRUE,3000,-0.076923077,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1017-Nadine-St-Houston-TX-77009/27783322_zpid/,27783322,2023-04-19T00:00:00.000Z,Listed for rent,TRUE,3250,0.18181818181818182,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4031-Baden-St-Houston-TX-77009/27822211_zpid/,27822211,2024-06-30T00:00:00.000Z,Price change,TRUE,1995,-0.047732697,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4031-Baden-St-Houston-TX-77009/27822211_zpid/,27822211,2024-05-06T00:00:00.000Z,Listed for rent,TRUE,2295,0.045558087,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/120-Sylvester-Rd-Houston-TX-77009/329224736_zpid/,329224736,2024-02-09T00:00:00.000Z,Price change,TRUE,1945,-0.048899756,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/120-Sylvester-Rd-Houston-TX-77009/329224736_zpid/,329224736,2024-01-04T00:00:00.000Z,Listed for rent,TRUE,2295,-0.023404255,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1404-Dennis-St-Houston-TX-77004/55485036_zpid/,55485036,2024-06-23T00:00:00.000Z,Listed for rent,TRUE,2550,-0.019230769,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1404-Dennis-St-Houston-TX-77004/55485036_zpid/,55485036,2024-05-22T00:00:00.000Z,Price change,TRUE,2600,-0.018867925,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1404-Dennis-St-Houston-TX-77004/55485036_zpid/,55485036,2024-04-13T00:00:00.000Z,Price change,TRUE,2695,-0.001851852,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1902-Tabor-St-Houston-TX-77009/27922785_zpid/,27922785,2023-06-21T00:00:00.000Z,Listed for rent,TRUE,2200,0.15789473684210525,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4406-Edison-St-Houston-TX-77009/27763775_zpid/,27763775,2024-05-22T00:00:00.000Z,Price change,TRUE,3999,0.14289797084881395,3,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4706-Billingsley-St-Houston-TX-77009/27763985_zpid/,27763985,2024-06-04T00:00:00.000Z,Price change,TRUE,1950,-0.060240964,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4706-Billingsley-St-Houston-TX-77009/27763985_zpid/,27763985,2024-05-14T00:00:00.000Z,Price change,TRUE,2075,-0.011904762,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4706-Billingsley-St-Houston-TX-77009/27763985_zpid/,27763985,2024-01-25T00:00:00.000Z,Price change,TRUE,2200,-0.083333333,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4706-Billingsley-St-Houston-TX-77009/27763985_zpid/,27763985,2024-01-19T00:00:00.000Z,Price change,TRUE,2400,-0.04,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1030-Live-Oak-St-Houston-TX-77003/122567131_zpid/,122567131,2024-06-18T00:00:00.000Z,Listed for rent,TRUE,3200,-0.015384615,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1603-Holly-St-Houston-TX-77007/243978392_zpid/,243978392,2024-07-09T00:00:00.000Z,Price change,TRUE,4300,-0.022727273,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1603-Holly-St-Houston-TX-77007/243978392_zpid/,243978392,2023-08-27T00:00:00.000Z,Price change,TRUE,5200,-0.037037037,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1603-Holly-St-Houston-TX-77007/243978392_zpid/,243978392,2023-06-19T00:00:00.000Z,Listed for rent,TRUE,5500,-0.153846154,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1109-Beall-Landing-Ct-Houston-TX-77008/123225060_zpid/,123225060,2024-08-21T00:00:00.000Z,Price change,TRUE,3150,-0.023255814,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1109-Beall-Landing-Ct-Houston-TX-77008/123225060_zpid/,123225060,2023-04-03T00:00:00.000Z,Listed for rent,TRUE,3100,0.042016807,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1109-Beall-Landing-Ct-Houston-TX-77008/123225060_zpid/,123225060,2021-05-05T00:00:00.000Z,Listed for rent,TRUE,2975,0.043859649122807015,1,Keller Williams,https://photos.zillowstatic.com/fp/7c0b0119b7fea2d6548f046e75d2bbbe-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4830-Culmore-Dr-Houston-TX-77021/27892079_zpid/,27892079,2024-08-06T00:00:00.000Z,Price change,TRUE,1495,-0.035483871,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4830-Culmore-Dr-Houston-TX-77021/27892079_zpid/,27892079,2024-07-29T00:00:00.000Z,Price change,TRUE,1550,-0.085545723,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4830-Culmore-Dr-Houston-TX-77021/27892079_zpid/,27892079,2024-07-11T00:00:00.000Z,Price change,TRUE,1695,-0.031428571,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4830-Culmore-Dr-Houston-TX-77021/27892079_zpid/,27892079,2024-07-02T00:00:00.000Z,Listed for rent,TRUE,1750,0.46443514644351463,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1827-Ennis-St-Houston-TX-77003/161434260_zpid/,161434260,2024-06-26T00:00:00.000Z,Listed for rent,TRUE,3300,-0.014925373,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1720-Hardy-St-Houston-TX-77026/2060005369_zpid/,2060005369,2024-09-04T00:00:00.000Z,Price change,TRUE,2800,-0.066666667,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1720-Hardy-St-Houston-TX-77026/2060005369_zpid/,2060005369,2024-07-29T00:00:00.000Z,Price change,TRUE,3000,-0.032258065,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1720-Hardy-St-Houston-TX-77026/2060005369_zpid/,2060005369,2024-06-19T00:00:00.000Z,Listed for rent,TRUE,3100,0.033333333,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1215-Roberts-St-Houston-TX-77003/89638077_zpid/,89638077,2024-07-30T00:00:00.000Z,Price change,TRUE,2800,-0.034482759,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1122-Ennis-St-Houston-TX-77003/329224553_zpid/,329224553,2024-07-15T00:00:00.000Z,Price change,TRUE,3775,-0.032051282,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4926-Gammage-St-Houston-TX-77021/27892161_zpid/,27892161,2024-06-28T00:00:00.000Z,Listed for rent,TRUE,2750,0.14583333333333334,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4926-Gammage-St-Houston-TX-77021/27892161_zpid/,27892161,2023-10-04T00:00:00.000Z,Price change,TRUE,2400,-0.04,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/2709-Fox-St-A-Houston-TX-77003/339421010_zpid/,339421010,2024-07-25T00:00:00.000Z,Price change,TRUE,4100,-0.088888889,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4823-Hardy-St-Houston-TX-77009/249894238_zpid/,249894238,2024-05-04T00:00:00.000Z,Price change,TRUE,2400,-0.058823529,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/3930-Daphne-St-Houston-TX-77021/27935818_zpid/,27935818,2024-07-19T00:00:00.000Z,Price change,TRUE,1795,-0.019125683,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/3930-Daphne-St-Houston-TX-77021/27935818_zpid/,27935818,2024-06-25T00:00:00.000Z,Listed for rent,TRUE,1870,0.038888889,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/727-Bunker-Hill-Rd-APT-14-Houston-TX-77024/28235086_zpid/,28235086,2024-06-20T00:00:00.000Z,Price change,TRUE,2850,-0.048414023,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/727-Bunker-Hill-Rd-APT-14-Houston-TX-77024/28235086_zpid/,28235086,2024-06-08T00:00:00.000Z,Price change,TRUE,2995,-0.033870968,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/5602-Tallow-Ln-Houston-TX-77021/27959234_zpid/,27959234,2024-05-17T00:00:00.000Z,Listed for rent,TRUE,2300,-0.041666667,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/3806-Cosby-St-Houston-TX-77021/27935924_zpid/,27935924,2024-06-25T00:00:00.000Z,Listed for rent,TRUE,2700,0.3670886075949367,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/6508-Saint-Augustine-St-Houston-TX-77021/84061867_zpid/,84061867,2024-07-10T00:00:00.000Z,Price change,TRUE,2000,-0.090909091,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/6508-Saint-Augustine-St-Houston-TX-77021/84061867_zpid/,84061867,2024-06-22T00:00:00.000Z,Price change,TRUE,2200,-0.043478261,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1115-Alber-St-Houston-TX-77009/27776359_zpid/,27776359,2024-03-11T00:00:00.000Z,Price change,TRUE,2000,-0.069767442,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1115-Alber-St-Houston-TX-77009/27776359_zpid/,27776359,2024-02-27T00:00:00.000Z,Price change,TRUE,2150,-0.044444444,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1115-Alber-St-Houston-TX-77009/27776359_zpid/,27776359,2024-02-08T00:00:00.000Z,Price change,TRUE,2250,-0.0625,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1206-Cleveland-St-Houston-TX-77019/58678141_zpid/,58678141,2024-09-27T00:00:00.000Z,Listed for rent,TRUE,2850,-0.123076923,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1206-Cleveland-St-Houston-TX-77019/58678141_zpid/,58678141,2024-04-19T00:00:00.000Z,Price change,TRUE,3043,0.067719298,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1206-Cleveland-St-Houston-TX-77019/58678141_zpid/,58678141,2023-10-19T00:00:00.000Z,Listed for rent,TRUE,2600,0.3333333333333333,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/575-Trianon-St-Houston-TX-77024/28128285_zpid/,28128285,2024-09-13T00:00:00.000Z,Price change,TRUE,3250,-0.071428571,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/5131-Perry-St-Houston-TX-77021/27951928_zpid/,27951928,2024-06-28T00:00:00.000Z,Listed for rent,TRUE,2300,1.0909090909090908,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4923-Gren-St-Houston-TX-77021/27951655_zpid/,27951655,2024-05-16T00:00:00.000Z,Listed for rent,TRUE,2000,0.1111111111111111,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4923-Gren-St-Houston-TX-77021/27951655_zpid/,27951655,2023-10-26T00:00:00.000Z,Price change,TRUE,1800,-0.027027027,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/4923-Gren-St-Houston-TX-77021/27951655_zpid/,27951655,2023-10-18T00:00:00.000Z,Price change,TRUE,1850,-0.075,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/7837-Pink-Dahlia-Dr-Houston-TX-77016/2053559726_zpid/,2053559726,2024-06-22T00:00:00.000Z,Price change,TRUE,2300,-0.041666667,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/3529-Dreyfus-St-Houston-TX-77021/27921919_zpid/,27921919,2024-07-01T00:00:00.000Z,Listed for rent,TRUE,1799,-0.027567568,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/10943-Myrtle-Oak-St-Houston-TX-77016/126277788_zpid/,126277788,2024-06-05T00:00:00.000Z,Listed for rent,TRUE,1775,0.028985507246376812,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/10943-Myrtle-Oak-St-Houston-TX-77016/126277788_zpid/,126277788,2023-10-17T00:00:00.000Z,Price change,TRUE,1695,-0.017391304,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/10234-Knob-Mountain-Trl-Houston-TX-77016/89650164_zpid/,89650164,2024-05-23T00:00:00.000Z,Price change,TRUE,1995,-0.05,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/10234-Knob-Mountain-Trl-Houston-TX-77016/89650164_zpid/,89650164,2024-04-21T00:00:00.000Z,Listed for rent,TRUE,2100,0.3548387096774194,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/706-Allston-St-UNIT-B-Houston-TX-77007/97653421_zpid/,97653421,2024-09-30T00:00:00.000Z,Price change,TRUE,3900,-0.025,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/706-Allston-St-UNIT-B-Houston-TX-77007/97653421_zpid/,97653421,2024-09-13T00:00:00.000Z,Price change,TRUE,4000,-0.024390244,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/706-Allston-St-UNIT-B-Houston-TX-77007/97653421_zpid/,97653421,2024-09-02T00:00:00.000Z,Listed for rent,TRUE,4100,0.025,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/8722-Peachtree-St-Houston-TX-77016/339423717_zpid/,339423717,2024-01-31T00:00:00.000Z,Price change,TRUE,1800,-0.307692308,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/8715-Bertwood-St-A-Houston-TX-77016/351929632_zpid/,351929632,2024-08-15T00:00:00.000Z,Price change,TRUE,1800,-0.01369863,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/8715-Bertwood-St-A-Houston-TX-77016/351929632_zpid/,351929632,2024-07-16T00:00:00.000Z,Price change,TRUE,1825,-0.013513514,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/3706-Odin-Ct-Houston-TX-77021/27930515_zpid/,27930515,2024-09-13T00:00:00.000Z,Price change,TRUE,2125,-0.011627907,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/3706-Odin-Ct-Houston-TX-77021/27930515_zpid/,27930515,2023-02-13T00:00:00.000Z,Price change,TRUE,2100,-0.086956522,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/3003-Kisling-St-Houston-TX-77021/97613437_zpid/,97613437,2024-09-05T00:00:00.000Z,Price change,TRUE,2750,-0.017857143,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/3003-Kisling-St-Houston-TX-77021/97613437_zpid/,97613437,2024-03-27T00:00:00.000Z,Listed for rent,TRUE,2950,0.053571429,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/3003-Kisling-St-Houston-TX-77021/97613437_zpid/,97613437,2024-01-07T00:00:00.000Z,Price change,TRUE,2800,-0.050847458,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/3626-Yosemite-St-Houston-TX-77021/27950752_zpid/,27950752,2023-06-03T00:00:00.000Z,Listed for rent,TRUE,1450,0.074074074,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/1602-Fowler-St-Houston-TX-77007/97627070_zpid/,97627070,2022-12-06T00:00:00.000Z,Price change,TRUE,4000,-0.130434783,2,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/5039-Dickens-Rd-Houston-TX-77021/27940084_zpid/,27940084,2024-07-05T00:00:00.000Z,Price change,TRUE,1749,-0.028333333,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/6614-Dumble-St-Houston-TX-77021/84066381_zpid/,84066381,2024-03-22T00:00:00.000Z,Price change,TRUE,1650,-0.108108108,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/8927-Gaylord-St-143-Houston-TX-77024/28298298_zpid/,28298298,2024-06-03T00:00:00.000Z,Listed for rent,TRUE,2100,0.4,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/11426-Lemond-Dr-Houston-TX-77016/28054558_zpid/,28054558,2024-06-21T00:00:00.000Z,Listed for rent,TRUE,1750,0.2962962962962963,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/12625-Memorial-Dr-APT-140-Houston-TX-77024/28210362_zpid/,28210362,2024-06-20T00:00:00.000Z,Listed for rent,TRUE,3000,0.001669449,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/5318-Newkirk-Ln-Houston-TX-77021/27940365_zpid/,27940365,2024-06-28T00:00:00.000Z,Listed for rent,TRUE,1700,0.030303030303030304,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/5318-Newkirk-Ln-Houston-TX-77021/27940365_zpid/,27940365,2023-08-15T00:00:00.000Z,Listed for rent,TRUE,1650,-0.026548673,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/7302-England-St-Houston-TX-77021/27779921_zpid/,27779921,2023-02-24T00:00:00.000Z,Price change,TRUE,1495,-0.377342774,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/808-Lenox-St-Houston-TX-77023/27792436_zpid/,27792436,2024-07-30T00:00:00.000Z,Price change,TRUE,1800,-0.076923077,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/6311-Sherwood-Dr-Houston-TX-77021/27935683_zpid/,27935683,2024-07-05T00:00:00.000Z,Price change,TRUE,1399,-0.035172414,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/6311-Sherwood-Dr-Houston-TX-77021/27935683_zpid/,27935683,2024-06-04T00:00:00.000Z,Listed for rent,TRUE,1450,0.20833333333333334,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/3814-Cosby-St-Houston-TX-77021/27935926_zpid/,27935926,2023-06-09T00:00:00.000Z,Listed for rent,TRUE,1790,-0.032432432,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/201-Vanderpool-Ln-APT-14-Houston-TX-77024/28171433_zpid/,28171433,2024-09-05T00:00:00.000Z,Price change,TRUE,3700,-0.051282051,1,HomeSmart,https://photos.zillowstatic.com/fp/c20ab5c964376c1a06b05086c67643ad-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/3822-Southmore-Blvd-Houston-TX-77004/27890425_zpid/,27890425,2023-01-21T00:00:00.000Z,Price change,TRUE,1990,-0.052380952,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
https://www.zillow.com/homedetails/3822-Southmore-Blvd-Houston-TX-77004/27890425_zpid/,27890425,2022-12-31T00:00:00.000Z,Listed for rent,TRUE,2100,0.16666666666666666,1,HAR,https://photos.zillowstatic.com/fp/d7ca2feac029409ea31352e4cf1c9a70-zillow_web_logo_inf_11.jpg
